qid1	token	tfidf
18197710	calendar	6.222640270119456
10830317	find	3.521806908082721
10830317	jnlp	7.606920531867646
10830317	jar	4.0639511569023075
10830317	jdk	4.9451284918941365
12500952	creating	4.385713422531877
12500952	bufferedimage	6.740547359998231
12500952	jpanel	5.618522630705377
12500952	w	0
12500952	jframe	5.445889731015172
12500952	also	3.002233359896351
12500952	use	2.218391014198033
12500952	layout	5.393947597563287
12500952	manager	5.866419058133758
1407113	throttling	9.704636693790963
1407113	method	2.6262121828865777
1407113	calls	4.900346940202133
1407113	requests	5.791958165559927
1407113	n	0
1407113	seconds	5.9249280233077375
9235845	get	2.5968621982790188
9235845	week	13.693320359244652
9235845	start	8.228645609875532
9235845	end	4.406483275107872
9235845	date	9.370592460934752
9235845	given	4.4497916888085784
9235845	current	4.493271093490683
24892748	check	3.8171674744154673
24892748	specific	4.395152401892809
24892748	revision	8.532306829226286
24892748	git	7.445609575136047
24892748	repository	6.0339545987289345
24892748	jgit	8.492500578825865
8839025	jtable	5.855186928815434
8839025	jtree	7.801795401921472
8839025	node	5.538098559015269
24277043	verifying	8.310179022031912
24277043	cxf	7.371379301263834
24277043	use	4.436782028396066
24277043	async	7.544522126105975
24277043	http	5.042590465337807
24277043	conduit	10.349774655164548
24277043	contextual	9.772459290129724
24277043	property	4.815520915503549
3087756	rmi	6.985716820451849
3087756	pass	4.445520368458554
3087756	value	3.3370683193414052
3087756	reference	4.379948794878916
41407969	failed	5.716867714204857
41407969	implement	4.300999796031508
41407969	object	3.159616840993279
41407969	rotation	7.749402467860526
41407969	towards	7.462881161644708
41407969	mouse	6.301255905147864
41407969	java	1.8785206956897553
23253097	get	2.5968621982790188
23253097	files	3.949984511715265
23253097	zip	6.072674602533525
23253097	file	2.8771673214517413
13821586	diamond	8.24335652578651
13821586	infer	8.101777752454906
13821586	types	4.821462262353199
13821586	anonymous	6.3515739534953495
13821586	inner	5.623770536686816
13821586	classes	3.8513513258954135
9650183	haskell	8.92516142974252
9650183	java	1.8785206956897553
9650183	interoperability	9.115030192171858
11647889	sorting	6.550780380034406
11647889	map	4.509496435919809
11647889	key	4.434752533696961
11647889	value	6.6741366386828105
11647889	descending	7.977780110798334
11647889	order	4.301221141072438
11647889	based	4.322701680589198
27953261	wildfly	7.598904456879409
27953261	reading	4.755295644565729
27953261	properties	4.647347264887277
27953261	configuration	4.6860549147285555
27953261	directory	4.721254665008893
45070473	ignore	6.0892979074567455
45070473	ssl	6.324422964429399
45070473	certificate	6.087094778123232
45070473	error	3.176103733024332
45070473	using	2.270098541959747
45070473	apache	4.914143993907494
45070473	httpclient	6.717134919373487
45070473	log	4.817621107763558
24677662	match	5.234779345744049
24677662	path	4.352933960470609
24677662	string	3.105212374172812
24677662	using	2.270098541959747
24677662	glob	9.790158867229126
24677662	java	1.8785206956897553
26605182	web	4.103425670958293
26605182	servlet	4.948224033974859
26605182	pagenotfound	9.965362956254216
26605182	request	4.525435217969238
26605182	method	2.6262121828865777
26605182	get	2.5968621982790188
26605182	supported	5.987871011597852
26605182	spring	3.989984546897858
8211304	using	2.270098541959747
8211304	enums	7.034452932028095
8211304	parsing	5.697005490377177
8211304	json	4.762057941525236
8211304	gson	6.382435209065694
26557604	best	4.447739178039263
26557604	way	2.8885474230074775
26557604	check	3.8171674744154673
26557604	character	5.018717870289612
26557604	vowel	9.06192036685791
26557604	java	1.8785206956897553
15482423	list	3.625266361052866
15482423	files	3.949984511715265
15482423	current	4.493271093490683
15482423	directory	4.721254665008893
22067557	remove	4.505053394653319
22067557	operators	14.369654344643806
22067557	keep	4.669815379481623
22067557	text	4.1559434084410585
22067557	tj	21.360032684070248
22067557	pdfbox	7.821549130657705
8336607	check	3.8171674744154673
8336607	value	3.3370683193414052
8336607	integer	4.730166676162777
8336607	java	1.8785206956897553
4501607	statement	4.7756026983896325
4501607	vs	5.934706213289373
4501607	oo	7.851931214345828
4501607	design	5.40545724210594
25224323	javafx	5.745229664570375
25224323	background	5.432077356727561
25224323	platform	5.724801841880277
25224323	runlater	8.881036624833582
25224323	vs	5.934706213289373
25224323	task	5.1937771872741125
25224323	service	4.637280239906325
13789109	checking	5.585732807882387
13789109	array	3.7883462607345484
13789109	contains	4.4409277425940425
13789109	certain	5.313431004358085
13789109	integers	6.127971791762645
30547672	javafx	5.745229664570375
30547672	thread	8.10671236308958
30547672	hangs	7.949042501030977
30547672	figure	5.069271269581213
30547672	run	3.462381534987153
30547672	loop	4.277522485593264
30547672	outside	5.447745880039966
30547672	ui	5.676361879080209
39675836	convert	4.422681976414816
39675836	microseconds	9.433483923290392
39675836	string	3.105212374172812
39675836	date	4.685296230467376
39675836	java	1.8785206956897553
39675836	scala	6.454770654905996
9947221	print	4.688551794927142
9947221	individual	6.348139491046714
9947221	strings	4.8422858948691845
9947221	iterable	7.321756718112588
9947221	string	3.105212374172812
1951347	xms	7.899308495356839
1951347	initial	6.050365655028143
1951347	heap	11.630992928572406
1951347	size	8.925952840569833
1951347	minimum	6.751606596492206
10873485	throw	5.361683242169857
10873485	exception	3.8413315773056134
10873485	return	3.8725619365472324
10873485	null	4.225638459906431
2882337	junit	5.757183251383316
39234157	maven	4.632335854060861
39234157	build	4.390058806371146
39234157	failing	6.760197714624522
39234157	adding	4.525989388113651
39234157	classpath	5.1442238312106365
39234157	dependencies	5.334359137895302
39234157	lib	5.551404794235318
39234157	folder	4.766513336396854
39234157	pom	5.450070921775573
39234157	xml	3.6954208021573587
39234157	noclassdeffounderror	6.942346723751756
15371274	class	2.532413437836977
15371274	getresource	7.413593361237089
15371274	classname	7.512891582219369
15371274	giving	5.719302286314238
15371274	nullpointerexception	5.827306960941699
20404727	upload	6.2786134283981045
20404727	image	4.566815232111628
20404727	ftp	7.3339334286878435
14608162	basic	5.313024995420311
14608162	http	5.042590465337807
14608162	authentication	6.0757160995555735
14608162	jersey	5.975984976259595
14608162	grizzly	8.532306829226286
40344490	base	5.308367702401538
40344490	encode	6.814264935894798
40344490	image	4.566815232111628
40344490	render	6.5691424778618135
40344490	js	6.464994386130276
998376	clone	6.967505283387911
998376	utility	6.464352331533581
998376	hashmap	5.481519310769299
998376	java	1.8785206956897553
18309868	imageio	7.402051600796917
18309868	read	3.699819074152322
18309868	input	4.32670546308592
18309868	file	2.8771673214517413
277044	need	2.652511431511507
277044	store	4.729713521062692
277044	salt	8.24335652578651
277044	bcrypt	9.433483923290392
4084390	best	4.447739178039263
4084390	embedded	6.277547898196066
4084390	database	4.274572312559479
4084390	used	3.4591019561636864
4084390	small	5.230658718074222
4084390	java	1.8785206956897553
4084390	desktop	6.293651305762644
4084390	application	3.4151340474010285
2109676	maximum	6.215608598755775
2109676	size	4.4629764202849165
2109676	java	1.8785206956897553
2109676	heap	5.815496464286203
2109676	fixed	5.466499359788272
21413370	exit	6.222136364842983
21413370	infinite	6.767124149242392
21413370	loop	4.277522485593264
21413370	user	3.883289786605274
21413370	taps	10.289150033348113
21413370	screen	5.417551454471735
25881588	existing	5.253152814593663
25881588	code	2.25689496707693
25881588	throws	5.305341981485001
25881588	error	3.176103733024332
25881588	hibernate	4.590281573494341
25881588	c	0
25881588	p	0
25881588	oracle	5.452868126396635
25881588	g	0
25881588	could	3.2430404518674987
25881588	acquire	7.629301934063781
25881588	resource	5.267788161513214
25881588	primary	6.482487543577792
25881588	factory	5.904186539000921
25881588	source	4.366547063825496
26452903	javax	5.547548252625565
26452903	websocket	7.6649077895179945
26452903	client	4.3848305620066155
26452903	simple	3.910973556292575
26452903	example	3.073715436879075
31276164	rxjava	8.145629634983754
31276164	schedulers	9.808177372731803
31276164	use	2.218391014198033
31276164	cases	5.128068390988352
20819060	xml	3.6954208021573587
20819060	validation	6.246614894557278
20819060	xsd	6.8298687403250655
20819060	xerces	8.617013526698448
20819060	java	1.8785206956897553
32162359	delete	5.5759171036583055
32162359	item	5.3873671833815475
32162359	jlist	7.498345871216991
32162359	java	1.8785206956897553
2286998	java	1.8785206956897553
2286998	cannot	4.027826751171789
2286998	access	4.106457630105902
2286998	annotations	5.634349699940865
2286998	reflection	5.819530083200514
13985796	sum	6.393734764319627
13985796	digits	6.510994611504119
13985796	given	4.4497916888085784
13985796	positive	6.854214512054107
13985796	number	3.9633162998156966
45761399	serialversionuid	7.907427619795343
45761399	without	3.785875053440135
45761399	l	0
45761399	vs	11.869412426578746
45761399	positive	6.854214512054107
45761399	negative	6.470145717547406
2492540	webkit	9.028018815182229
2492540	browser	5.4800790800834775
2492540	java	1.8785206956897553
2492540	app	4.141499064815565
7581363	java	1.8785206956897553
7581363	get	2.5968621982790188
7581363	element	4.6624815527012045
7581363	position	5.584666993766039
7581363	array	3.7883462607345484
2014586	renaming	8.138756755695992
2014586	file	2.8771673214517413
2014586	without	3.785875053440135
2014586	using	2.270098541959747
2014586	renameto	9.230543079293703
2014586	java	1.8785206956897553
27103651	value	3.3370683193414052
27103651	annotation	4.979427366972063
27103651	attribute	5.358492089584106
27103651	findby	9.704636693790963
27103651	xpath	6.767124149242392
27103651	must	4.223383205234504
27103651	constant	6.020275628962102
27103651	expression	5.384747094546424
25220340	java	1.8785206956897553
25220340	replace	5.036260841735229
25220340	line	3.74642382477858
25220340	text	4.1559434084410585
25220340	file	2.8771673214517413
3565718	pointcut	8.02249694958013
3565718	matching	6.239925906406482
3565718	methods	3.819352670586838
3565718	annotated	6.289870582922738
3565718	parameters	4.909252679807653
16215409	possible	3.7755272608396084
16215409	replace	5.036260841735229
16215409	version	4.1348541055603105
16215409	jaxb	6.1535129990623805
16215409	implementation	4.267983918633221
16215409	java	1.8785206956897553
16215409	jre	5.680749775545628
16215409	se	6.432142410971891
20986525	java	1.8785206956897553
20986525	image	4.566815232111628
20986525	slider	8.421883011611913
40009719	spring	3.989984546897858
40009719	boot	5.935084213671875
40009719	data	3.449043991119375
40009719	rest	5.187849913522066
40009719	cors	8.72791422273189
40009719	enabled	6.479876576037072
40009719	properly	5.129756725004119
40009719	options	5.298717446569376
40009719	delete	5.5759171036583055
44003330	set	3.354924669331477
44003330	program	3.8336740390171697
44003330	directory	9.442509330017787
44003330	initial	6.050365655028143
44003330	javafx	5.745229664570375
44003330	filechooser	9.06192036685791
28987949	finding	6.100833084163347
28987949	number	3.9633162998156966
28987949	unique	5.947639067567953
28987949	terms	6.161067331494162
28987949	multiple	4.371205396042298
28987949	fields	4.8858104436508265
4723508	send	4.825816857103714
4723508	ssh	7.3987782754519476
4723508	command	4.500900264812294
4723508	java	1.8785206956897553
4723508	code	2.25689496707693
2322944	uncompress	9.498022444427964
2322944	bzip	10.48330604778907
2322944	archive	7.111096203000167
42714133	com	5.213424899530074
42714133	jcraft	9.567015315914915
42714133	jsch	7.565535315704791
42714133	java	1.8785206956897553
42714133	io	5.837885459179682
42714133	ioexception	6.627097821467321
42714133	pipe	7.704043218461596
42714133	closed	6.001919005011841
20775858	finally	5.129587763273549
20775858	block	4.983652622766369
20775858	thread	4.05335618154479
20775858	suspension	0
23006962	array	3.7883462607345484
23006962	reverse	6.529318843261892
23006962	order	4.301221141072438
32628742	spring	3.989984546897858
32628742	boot	11.87016842734375
32628742	actuator	9.304651051447424
32628742	health	8.852665927704367
32628742	endpoint	6.881113348035716
32628742	accessible	6.567717976196428
32628742	upgrading	7.893932138320459
13306689	jpasswordfield	9.230543079293703
13306689	set	3.354924669331477
13306689	password	5.684274008268158
9758457	try	3.303970857401172
9758457	catch	5.399022070669669
9758457	vs	5.934706213289373
9758457	null	4.225638459906431
9758457	check	3.8171674744154673
9758457	java	1.8785206956897553
31947256	decode	6.9117633003796755
31947256	string	3.105212374172812
31947256	encoded	6.485760868922762
31947256	openssl	7.682112514967626
31947256	aes	6.891881929825847
31947256	cbc	8.031685375634536
31947256	using	2.270098541959747
31947256	java	1.8785206956897553
7096837	looking	4.466713442841075
7096837	unbounded	8.326572831807587
7096837	queue	5.915986085932077
7096837	based	4.322701680589198
7096837	concurrent	6.341305751468149
7096837	implementation	4.267983918633221
7096837	java	1.8785206956897553
7096837	util	5.047558648200853
7096837	set	3.354924669331477
28622438	aes	6.891881929825847
28622438	password	5.684274008268158
28622438	based	4.322701680589198
28622438	encryption	6.4831413520352115
28622438	decryption	7.344711054181672
28622438	java	1.8785206956897553
4606673	jsp	5.175568901288983
4606673	el	7.371379301263834
4606673	enum	5.753077766381079
4606673	value	3.3370683193414052
4606673	always	4.195978696139114
4606673	empty	5.048648736294472
11667335	generate	4.973773129363689
11667335	xsd	6.8298687403250655
11667335	file	2.8771673214517413
11667335	using	2.270098541959747
11667335	java	1.8785206956897553
11667335	code	2.25689496707693
19825069	jprogressbar	8.617013526698448
19825069	work	3.2190758448708676
19825069	class	2.532413437836977
19825069	calling	4.546712616416523
2728097	guice	7.300797867091744
2728097	creates	5.409695954531426
2728097	swing	5.0214434928128595
2728097	components	5.46366381913603
2728097	outside	5.447745880039966
2728097	ui	5.676361879080209
2728097	thread	4.05335618154479
2728097	problem	3.0524296172325363
29159184	interrupt	7.408630571894959
29159184	resttemplate	8.047189562170502
29159184	call	3.5012387358423815
29159184	soon	6.3294579401011335
29159184	thread	4.05335618154479
29159184	interrupted	7.590952128688914
8610909	protect	7.627246434881684
8610909	application	3.4151340474010285
8610909	piracy	0
2618272	custom	4.649017585768368
2618272	listview	6.68061970639839
2618272	adapter	6.4831413520352115
2618272	getview	8.606024405122852
2618272	method	2.6262121828865777
2618272	called	4.059943135504768
2618272	multiple	4.371205396042298
2618272	times	5.0090864941064055
2618272	coherent	9.704636693790963
2618272	order	4.301221141072438
11417620	reading	4.755295644565729
11417620	element	4.6624815527012045
11417620	attribute	5.358492089584106
11417620	value	3.3370683193414052
11417620	using	2.270098541959747
11417620	xstream	8.314252347419547
5762004	use	2.218391014198033
5762004	static	4.388447202476804
5762004	methods	3.819352670586838
5762004	functions	5.596453896903676
5762004	java	1.8785206956897553
5762004	ease	8.072507370154792
5762004	calling	4.546712616416523
5712764	redirect	6.618075203867683
5712764	system	4.115180122810239
5712764	println	5.8742149870577425
5712764	log	4.817621107763558
5712764	j	0
5712764	keeping	6.7072664182327335
5712764	class	2.532413437836977
5712764	name	3.76796595243472
5712764	information	4.433488364298482
11340042	read	3.699819074152322
11340042	russian	9.019720012367532
11340042	file	2.8771673214517413
11340042	java	1.8785206956897553
21052894	overriding	6.3515739534953495
21052894	getpreferredsize	8.377431249041079
21052894	breaks	7.052781051032395
21052894	lsp	0
45757022	bounding	9.019720012367532
45757022	ellipse	8.845697258388274
45757022	implementation	4.267983918633221
45757022	java	1.8785206956897553
46727610	get	2.5968621982790188
46727610	list	3.625266361052866
46727610	files	3.949984511715265
46727610	part	4.26962695218497
46727610	commit	6.809721538710772
46727610	jgit	8.492500578825865
438397	java	1.8785206956897553
438397	applet	6.185049296180647
438397	use	2.218391014198033
438397	printer	7.824046010856292
7317179	scan	6.767993336606978
7317179	classpath	5.1442238312106365
7317179	classes	3.8513513258954135
7317179	custom	4.649017585768368
7317179	annotation	4.979427366972063
2120142	remove	4.505053394653319
2120142	implementing	5.498477081471871
2120142	types	4.821462262353199
2120142	gwt	6.4818341623065905
2120142	serialization	6.378893292730048
2120142	policy	7.0690984293909
8551809	connect	5.374982451483522
8551809	java	1.8785206956897553
8551809	active	6.510994611504119
8551809	directory	4.721254665008893
3394369	getting	3.856493695635666
3394369	error	3.176103733024332
3394369	running	4.082099835805663
3394369	javac	6.2450673059069
3394369	exe	6.202679527556918
3394369	compiler	4.926615888592681
3394369	message	4.5343390052275
3394369	using	2.270098541959747
3394369	ant	5.911175715879179
3394369	eclipse	4.07925892480406
26084822	java	1.8785206956897553
26084822	lang	4.334837751871423
26084822	verifyerror	9.053336623166517
26084822	prevent	5.885304351279592
26084822	successful	6.855162828862967
26084822	compilation	6.149288632301549
3214448	comparing	6.410014894764802
3214448	numbers	5.0415069577633425
3214448	java	1.8785206956897553
12847151	setting	4.886075274160849
12847151	xx	7.048167432698882
12847151	production	6.489703055368501
12847151	could	3.2430404518674987
12847151	go	4.320442473362747
12847151	wrong	3.9843249171835513
567579	expensive	6.954846886515988
567579	exceptions	5.60267097328779
20976013	read	3.699819074152322
20976013	full	5.086760684485747
20976013	response	4.984821359203276
20976013	httpurlconnection	7.518401238030338
24798173	printing	6.006375159843736
24798173	diamond	8.24335652578651
24798173	pattern	4.975944054306326
24798173	correct	4.209620742667303
24798173	format	4.6442229132517925
24798173	java	1.8785206956897553
24798173	using	2.270098541959747
24798173	recursion	6.820660572131203
13434862	xuggle	9.53884443894822
13434862	error	3.176103733024332
13434862	exception	3.8413315773056134
13434862	thread	4.05335618154479
13434862	main	3.997962230105802
13434862	java	1.8785206956897553
13434862	lang	4.334837751871423
13434862	noclassdeffounderror	6.942346723751756
13434862	org	4.9367344862567215
13434862	j	0
13434862	loggerfactory	9.326874188232134
37782319	java	1.8785206956897553
37782319	take	4.27284941191793
37782319	static	4.388447202476804
37782319	snapshot	7.202126339584715
37782319	concurrenthashmap	7.686460347903729
18961314	using	2.270098541959747
18961314	pagination	8.360189442606572
18961314	struts	6.678232120703888
18961314	hibernate	4.590281573494341
590257	determine	5.765445135048308
590257	remote	5.982306609323216
590257	client	4.3848305620066155
590257	ip	6.231245739575215
590257	address	5.527730530875842
590257	java	1.8785206956897553
590257	rmi	6.985716820451849
590257	call	3.5012387358423815
3438854	replace	5.036260841735229
3438854	unicode	6.716308814411182
3438854	control	5.279691902424871
3438854	characters	5.102586122844165
14295469	mean	4.914007800512664
14295469	pipe	7.704043218461596
14295469	equal	5.672865372021479
14295469	operator	5.816167605250992
177514	good	4.196377287787253
177514	xmpp	8.639360825390446
177514	java	1.8785206956897553
177514	libraries	5.175568901288983
177514	server	3.8211316652400784
177514	side	4.96728848959289
4138527	call	3.5012387358423815
4138527	java	1.8785206956897553
4138527	method	2.6262121828865777
4138527	using	2.270098541959747
4138527	variable	4.0506530885976755
4138527	name	3.76796595243472
29739146	difference	4.786931899523532
29739146	string	6.210424748345624
29739146	variable	4.0506530885976755
29739146	varible	10.20459264532005
29739146	java	1.8785206956897553
22752196	java	1.8785206956897553
22752196	scripting	8.044069434834258
22752196	nashorn	9.115030192171858
22752196	jsr	7.294889430405578
22752196	pre	5.233278970368814
22752196	compilation	6.149288632301549
11914818	performance	5.15838152625052
11914818	unsafe	7.536989133798429
11914818	java	1.8785206956897553
11914818	c	0
32372279	generating	6.211114209167936
32372279	days	5.984687562828958
32372279	given	4.4497916888085784
32372279	dates	6.425329129737844
32372279	java	1.8785206956897553
47447123	making	4.9047898960129155
47447123	module	5.883148403624523
47447123	jdk	4.9451284918941365
47447123	incubator	10.48330604778907
47447123	httpclient	6.717134919373487
47447123	visible	5.88566412822177
47447123	runtime	4.871873852054681
2899073	basic	5.313024995420311
2899073	optional	6.386583363162002
2899073	false	10.044403860935443
2899073	vs	5.934706213289373
2899073	column	5.164835975173556
2899073	nullable	8.111728083308073
2899073	jpa	5.381047014147033
5632065	declare	5.420259037353279
5632065	static	4.388447202476804
5632065	final	4.924962312358105
5632065	serialversionuid	7.907427619795343
5632065	warning	5.870663846962278
5632065	mean	4.914007800512664
5632065	fix	4.738244540213433
4277954	get	2.5968621982790188
4277954	ttl	9.180781569734638
4277954	udp	7.625195152111127
4277954	packet	7.588973888676809
4277954	java	1.8785206956897553
16093054	need	2.652511431511507
16093054	connection	4.790416014299293
16093054	pooling	7.7264656825174285
16093054	jdbc	5.400128632694721
8245832	images	5.611659185780395
8245832	shown	5.4123823228360095
8245832	jasperreports	8.403864506109235
8245832	html	5.046158850165303
8245832	report	6.358478468841894
30434334	gregoriancalendar	17.044411466479563
30434334	outputs	6.488387265704981
30434334	date	4.685296230467376
30434334	java	1.8785206956897553
30434334	util	5.047558648200853
30434334	time	3.349696608799752
30434334	true	9.11009515316976
34184088	return	3.8725619365472324
34184088	value	3.3370683193414052
34184088	function	4.216308827046707
34184088	onresponse	9.446062705497253
34184088	retrofit	7.8417009460950124
3939461	display	4.896458754033984
3939461	byte	5.024937078807115
3939461	array	7.576692521469097
3939461	hex	6.746487131386015
3939461	bytes	5.419129986764784
3939461	unsigned	7.165231509376852
3939461	decimal	6.362528228498814
3939461	numbers	5.0415069577633425
3939461	eclipse	4.07925892480406
3939461	java	1.8785206956897553
3939461	debugger	6.758473576266383
2387431	spring	3.989984546897858
2387431	autowiring	8.135337948947207
2387431	class	2.532413437836977
2387431	vs	5.934706213289373
2387431	interface	4.359248047784542
974973	java	1.8785206956897553
974973	timestamp	13.197602142509632
974973	create	3.231682481137649
974973	date	4.685296230467376
6296347	jpa	5.381047014147033
6296347	select	5.093745200819262
6296347	latest	6.126597221099479
6296347	instance	3.9776287625261397
6296347	item	5.3873671833815475
123	java	1.8785206956897553
123	lib	5.551404794235318
123	app	4.141499064815565
123	convert	4.422681976414816
123	csv	6.53343689987081
123	xml	3.6954208021573587
123	file	2.8771673214517413
22910580	nosuchmethoderror	8.056608784086993
22910580	exception	3.8413315773056134
22910580	setentity	10.26016249647486
168837	convert	4.422681976414816
168837	java	1.8785206956897553
168837	code	4.51378993415386
168837	c	0
23447948	spring	3.989984546897858
23447948	boot	5.935084213671875
23447948	run	3.462381534987153
23447948	batch	6.45286528754645
23447948	jobs	7.374564017331354
19262979	validate	6.355020252138937
19262979	field	4.491216695912246
19262979	null	4.225638459906431
8122792	add	3.326377520104692
8122792	annotated	6.289870582922738
8122792	class	2.532413437836977
8122792	hibernate	4.590281573494341
8122792	adding	4.525989388113651
8122792	classes	3.8513513258954135
8122792	package	4.61896489701028
8122792	java	1.8785206956897553
3711754	java	1.8785206956897553
3711754	security	5.225624681154596
3711754	provider	6.124310460441412
3711754	bc	8.135337948947207
12088436	biginteger	7.457668291456175
12088436	limit	6.085775226579223
12088436	mean	4.914007800512664
37013761	status	6.045709561960378
37013761	jsr	7.294889430405578
37013761	ret	9.737973114058555
37013761	jvm	4.846477707929973
37013761	spec	6.783769299201146
29328639	inject	6.064465439992472
29328639	dependencies	5.334359137895302
29328639	kind	4.977393960316454
29328639	object	3.159616840993279
29328639	dagger	8.156028342204653
2302179	mocking	7.423593444571672
2302179	singleton	6.271178449910586
2302179	class	2.532413437836977
4621748	set	3.354924669331477
4621748	response	4.984821359203276
4621748	header	5.708996041709089
4621748	jax	6.544502019683282
4621748	rs	6.642318815477676
4621748	user	3.883289786605274
4621748	sees	7.284632930238389
4621748	download	5.415075927158233
4621748	popup	7.387405285279678
4621748	excel	6.6377281417690766
889406	using	2.270098541959747
889406	multiple	4.371205396042298
889406	ssl	6.324422964429399
889406	client	4.3848305620066155
889406	certificates	7.042430182308738
889406	java	1.8785206956897553
889406	host	6.176349386305102
25532	asp	8.468403027246806
25532	net	5.9922648672787515
25532	master	7.525794987055277
25532	pages	6.321080342932708
25532	equivalent	5.511510587009078
25532	java	1.8785206956897553
759603	use	2.218391014198033
759603	multiple	4.371205396042298
759603	ssl	6.324422964429399
759603	certificates	7.042430182308738
759603	java	1.8785206956897553
8608710	intellij	6.086654734111731
8608710	organize	8.047189562170502
8608710	imports	6.873353852264804
15240134	get	2.5968621982790188
15240134	badpaddingexception	8.831903936255937
15240134	trying	3.2825880208398024
15240134	encrypt	6.7802419586831775
15240134	string	3.105212374172812
17500259	static	4.388447202476804
17500259	variables	4.839248302355081
17500259	multithreading	7.854505218341001
10757851	run	3.462381534987153
10757851	jar	4.0639511569023075
10757851	file	2.8771673214517413
10757851	using	2.270098541959747
10757851	specific	4.395152401892809
10757851	jre	5.680749775545628
8753959	round	6.890898161915714
8753959	floating	7.184827172321903
8753959	point	4.277666619349639
8753959	number	3.9633162998156966
8753959	next	4.702452308794645
8753959	integer	4.730166676162777
8753959	value	3.3370683193414052
8753959	java	1.8785206956897553
31359512	java	1.8785206956897553
31359512	attributedstring	10.637456727616328
31359512	bold	7.907427619795343
31359512	superscript	10.008848068193954
13516730	disable	6.479876576037072
13516730	enter	5.709901155664379
13516730	key	4.434752533696961
13516730	moving	6.3619486863209005
13516730	row	5.38540147345515
13516730	jtable	5.855186928815434
27454025	unable	5.607018806223893
27454025	obtain	6.306175291947683
27454025	localdatetime	15.990855255223824
27454025	parsing	5.697005490377177
27454025	java	1.8785206956897553
34508249	ssl	6.324422964429399
34508249	tls	7.733291647587828
34508249	version	4.1348541055603105
34508249	compatibility	7.036725660279097
28041665	jaxb	6.1535129990623805
28041665	binding	6.4390024316380545
28041665	multiple	4.371205396042298
28041665	files	3.949984511715265
28041665	namespace	6.824333670843065
28041665	package	4.61896489701028
35728400	error	3.176103733024332
35728400	java	1.8785206956897553
35728400	lang	4.334837751871423
35728400	nosuchmethoderror	8.056608784086993
35728400	org	4.9367344862567215
35728400	springframework	6.643853735195759
35728400	asm	7.875339305243843
35728400	init	6.549381778407823
35728400	v	0
29595642	dispose	7.693017748449888
29595642	jframe	10.891779462030344
29595642	button	4.697395130030609
29595642	click	4.9168717642840924
29595642	another	3.656025117242989
8777217	remove	4.505053394653319
8777217	zeros	7.712951963350705
8777217	array	3.7883462607345484
46527060	cacerts	8.322449114623726
46527060	jdk	4.9451284918941365
46527060	jre	5.680749775545628
37885199	java	1.8785206956897553
37885199	highlighting	8.302081811799292
37885199	specific	4.395152401892809
37885199	dates	6.425329129737844
37885199	cell	6.188453140945341
3770613	list	3.625266361052866
3770613	vs	5.934706213289373
3770613	map	4.509496435919809
3770613	java	1.8785206956897553
7043983	address	5.527730530875842
7043983	compressed	7.7174362757980335
7043983	form	4.945550047440322
7043983	java	1.8785206956897553
21314700	run	3.462381534987153
21314700	jar	4.0639511569023075
21314700	amazon	7.756387362382477
21314700	ec	8.072507370154792
19691920	collision	7.464624841249535
19691920	resolution	6.995494193290144
19691920	java	1.8785206956897553
19691920	hashmap	5.481519310769299
7541550	remove	4.505053394653319
7541550	extension	6.128889223019654
7541550	file	2.8771673214517413
46257426	java	1.8785206956897553
46257426	class	2.532413437836977
46257426	fields	4.8858104436508265
46257426	object	3.159616840993279
46257426	use	2.218391014198033
46257426	beanshell	8.709565084063694
45508888	leaking	8.595154732885948
45508888	constructor	4.514141887640528
45508888	oracle	5.452868126396635
45508888	java	3.7570413913795107
45508888	tutorials	6.383618641156474
45508888	code	2.25689496707693
45508888	sample	5.126046145607583
45508888	customdialog	0
27314896	ddms	9.315700887634009
27314896	files	3.949984511715265
27314896	found	3.854037156229493
27314896	opt	8.202382451576204
27314896	android	3.9805160018734465
27314896	sdk	6.251790889549908
27314896	linux	5.647024140837592
27314896	platform	5.724801841880277
27314896	tools	5.762895739148708
27314896	hprof	9.09701168666918
27314896	conv	0
27314896	ubuntu	6.631639842901821
41348407	add	3.326377520104692
41348407	shadow	8.662218963466495
41348407	effects	7.133401960514465
41348407	java	1.8785206956897553
41348407	swing	5.0214434928128595
8534542	code	2.25689496707693
8534542	folding	9.421061403291835
8534542	plugins	6.5691424778618135
8534542	work	3.2190758448708676
8534542	eclipse	4.07925892480406
285147	java	1.8785206956897553
285147	answer	4.068852269461165
285147	wpf	9.34960243930969
32846895	understanding	5.712924132573485
32846895	unsupportedoperationexception	8.152550077828328
15896971	possible	3.7755272608396084
15896971	design	5.40545724210594
15896971	patterns	6.802494768324644
15896971	jcomboboxes	9.458801731274683
15896971	multiple	4.371205396042298
15896971	courses	9.27221577569427
3322381	spring	3.989984546897858
3322381	resttemplate	8.047189562170502
3322381	behavior	5.431848759172559
3322381	handling	5.827646461878587
3322381	responses	7.158784033785882
3322381	status	6.045709561960378
3322381	content	4.858644087110135
11281959	unable	5.607018806223893
11281959	get	2.5968621982790188
11281959	maven	4.632335854060861
11281959	eclipse	4.07925892480406
11281959	use	2.218391014198033
11281959	test	4.011456675143632
11281959	resources	5.213608638621083
11281959	testing	5.389117730874533
12646404	concurrenthashmap	7.686460347903729
12646404	hashtable	7.5810998322459024
12646404	java	1.8785206956897553
